1.398223, Gdańsk, Poland, PL, 18.64637, 54.35205
891.314003, Bari Palese Airport, Italy, IT, 16.7652, 41.13751
892.383018, Split, Croacia, HR, 16.43915, 43.50891
893.380192, Carlisle, United Kingdom, GB, -2.938190460205078, 54.895111083984375
894.407783, Chernihiv, Ukraine, UA, 31.28488, 51.50551
895.460603, Kharkiv, Ukraine, UA, 36.25272, 49.98081
896.376284, Braunschweig, Deutschland, DE, 10.52673, 52.26594
897.377346, Ulm, Germany, DE, 9.99155, 48.39841
898.379681, Nancy, France, FR, 6.2, 48.68333
899.390786, Skopje, Macedonia, MK, 21.42878, 42.00122
900.380741, 谢菲尔德, 英国, GB, -1.4659, 53.38297
901.388430, Pompei, Italy, IT, 14.49734, 40.74611
902.427440, Castello de la Plana, España, ES, -0.03333, 39.98333
903.398164, Białystok, Poland, PL, 23.15, 53.13333
904.445637, Peschici, Italy, IT, 16.01586, 41.94605
905.338325, Turin Porta Nuova, Italy, IT, 7.678001, 45.061612
906.378425, Almería, Spanien, ES, -2.45974, 36.83814
907.379792, Roubaix, France, FR, 3.17456, 50.69421
908.379273, Bully-les-Mines, France, FR, 2.72703, 50.4438
909.447946, Brennero, Italia, IT, 11.5, 47.0
910.314957, Aeropuerto de Madrid Barajas, España, ES, -3.5695650577545166, 40.468257904052734
911.451264, Przemysl, Poland, PL, 22.76728, 49.78498
912.6184492, Castellon, España, ES, -0.04495, 39.984458
913.378453, Ávila, España, ES, -4.7, 40.65
914.447437, Castiglione della Pescaia, Italie, IT, 10.88093, 42.76346
915.314268, Международный аэропорт Вильнюса, Литва, LT, 25.27975, 54.64312
916.379221, Beauvais, France, FR, 2.08333, 49.43333
917.379281, Cambrai, France, FR, 3.23333, 50.16667
918.388420, Pisa, Italy, IT, 10.39659, 43.71553
919.377102, Regensburg, Germany, DE, 12.09556, 49.015
920.378786, Santander, España, ES, -3.80444, 43.46472
921.376508, Gelsenkirchen, Germany, DE, 7.12283, 51.5075
922.421827, Kölln-Reisiek, Germany, DE, 9.69772, 53.75748
923.415356, Turgovishte, Bulgaria, BG, 26.58917, 43.25917
924.388159, Lauria, Italy, IT, 15.83578, 40.0465
925.16843631, St. Pölten, Ausztria, AT, 15.63817, 48.20353
926.380614, Newcastle, United Kingdom, GB, -1.61396, 54.97328
927.377792, Viborg, Denmark, DK, 9.40201, 56.45319
928.378795, Segovia, Spain, ES, -4.11667, 40.95
929.376193, Bamberg, Germany, DE, 10.90067, 49.89873
930.388387, Parma, Italia, IT, 10.32898, 44.80266
931.388486, Rimini, Italia, IT, 12.58083, 44.06333
932.313879, Stuttgart Airport, Germany, DE, 9.192981, 48.68954
933.379175, Antibes, France, FR, 7.12777, 43.56241
934.379279, Calais, France, FR, 1.85205, 50.9581
935.338469, Genoa Piazza Principe, Italy, IT, 8.922072, 44.417507
936.373240, Spiez, Switzerland, CH, 7.69111, 46.68473
937.398436, Radom, Poland, PL, 21.14714, 51.40253
938.398515, Toruń, Poland, PL, 18.59814, 53.01375
939.388665, Taormina, Italy, IT, 15.288431167602539, 37.853614807128906
940.388457, Procida, Italy, IT, 14.01443862915039, 40.75651168823242
941.378764, Salou, Spain, ES, 1.14163, 41.07663
942.388329, Nizza Monferrato, Italy, IT, 8.35394, 44.77385
943.398374, Nowy Sącz, Poland, PL, 20.69705, 49.62177
944.376858, Ludwigsburg, Germany, DE, 9.19161, 48.89731
945.378637, León, Espanha, ES, -5.566447734832764, 42.60041046142578
946.315932, Lima, Perú, PE, -77.11417, -12.02167
947.369851, Samokov, Bulgaria, BG, 23.55, 42.33333
948.413111, Newquay, United Kingdom, GB, -5.08186, 50.41317
949.378877, Zumárraga, España, ES, -2.316667, 43.083333
950.332132, Neubrücke(Nahe), 德国, DE, 7.172906, 49.606063
951.393455, Zwolle, Netherlands, NL, 6.09444, 52.5125
952.376203, Bayreuth, Germany, DE, 11.57833, 49.94806
953.443433, Reggio Calabria, Italy, IT, 15.66129, 38.11047
954.378423, Almansa, España, ES, -1.09713, 38.86917
955.388117, Grosseto, Italy, IT, 11.10794, 42.77142
956.393202, 代尔夫特, 荷兰, NL, 4.35556, 52.00667
957.379928, Tours, France, FR, 0.68333, 47.38333
958.388652, Spoleto, Italy, IT, 12.73737, 42.74484
959.388061, Foligno, Italy, IT, 12.70107, 42.94404
960.369477, Namur, Belgium, BE, 4.86746, 50.4669
961.367851, Dubai, United Arab Emirates, AE, 55.30472, 25.25817
962.331906, Marl-Sinsen, Germany, DE, 7.173059, 51.667856
963.314961, Aeroporto do Porto, Portugal, PT, -8.66822338104248, 41.23881149291992
964.314975, Aeroporto de Faro, Portugal, PT, -7.969111, 37.02082
965.389973, Kaunas, Lithuania, LT, 23.9, 54.9
966.376255, Bonn, Germany, DE, 7.09548, 50.73438
967.406074, Västerås, Sverige, SE, 16.55276, 59.61617
968.405996, Göteborg, Sverige, SE, 11.96679, 57.70716
969.3332220, Foggia, Italia, IT, 15.555817, 41.464311
970.416109, Brig, Schweiz, CH, 7.98333, 46.31667
971.379683, Nantes, França, FR, -1.55336, 47.21725
972.387788, Bolzano, Italy, IT, 11.33358, 46.49272
973.314044, Amsterdam Airport Schiphol, Netherlands, NL, 4.763385, 52.30907
974.16863304, Brugge, Belgium, BE, 3.2246995, 51.209348
975.376481, Fulda, Deutschland, DE, 9.675040245056152, 50.55165100097656
976.369872, Sumen, Bulgaria, BG, 26.9291667, 43.2766667
977.314819, Beirut, Lebanon, LB, 35.49279, 33.82628
978.393390, The Hague, Netherlands, NL, 4.29861, 52.07667
979.456700, Kutaisi, Georgia, GE, 42.69974, 42.24961
980.387744, Avellino, Italia, IT, 14.78874, 40.91442
981.315095, Рим Аэропорт Леонардо да Винчи Фьюмичино, Италия, IT, 12.2508697, 41.794271
982.380868, Winchester, United Kingdom, GB, -1.3187, 51.06513
983.413104, Nantwich, United Kingdom, GB, -2.52051, 53.06878
984.380251, Crewe, United Kingdom, GB, -2.44161, 53.09787
985.1002871, Arévalo, España, ES, -4.701988, 41.047123
986.329557, Tübingen Hbf, Germany, DE, 9.055823, 48.515842
987.377683, Оденсе, Дания, DK, 10.38831, 55.39594
988.377512, Орхус, Дания, DK, 10.21076, 56.15674
989.445424, Ponza, Italy, IT, 12.958975, 40.895573
990.376362, Dortmund, Germany, DE, 7.466, 51.51494
991.387737, Assisi, Italy, IT, 12.61646, 43.06914
992.379215, Bayonne, Frankrike, FR, -1.48333, 43.48333
993.398207, Częstochowa, Polonia, PL, 19.12409, 50.79646
994.379442, Gap, France, FR, 6.08333, 44.56667
995.313713, Aeropuerto de Girona Costa Brava, España, ES, 2.764603, 41.89918
996.398285, Конин, Польша, PL, 18.25121, 52.22338
997.378656, Mahon, España, ES, 4.2492756843566895, 39.88059616088867
998.318541, Bristol Temple Meads, United Kingdom, GB, -2.5808842, 51.4496104
999.380637, Nottingham, United Kingdom, GB, -1.15047, 52.9536
1000.380520, Leeds, United Kingdom, GB, -1.54785, 53.79648
1001.437292, La Haye-Malherbe, France, FR, 1.06774, 49.22553
1002.440446, Acquigny, France, FR, 1.1765, 49.1735
1003.367849, Sant Julià de Lòria, Andorra, AD, 1.49129, 42.46372
1004.388263, Modica, Italy, IT, 14.77399, 36.84594
1005.380839, Warwick, Großbritannien, GB, -1.58333, 52.28333
1006.445635, Peschiera del Garda, Italy, IT, 10.68908, 45.43778
1007.441557, Hay-on-wye, United Kingdom, GB, -3.12741, 52.07049
1008.398557, Zabrze, Polska, PL, 18.78576, 50.32492
1009.383020, Varaždin, Croatia, HR, 16.33778, 46.30444
1010.375529, Czeski Cieszyn, Czechy, CZ, 18.62613, 49.74613
1011.447319, Cetara, Italy, IT, 14.70091, 40.64756
1012.314833, Аэропорт Карловы Вары, Чехия, CZ, 12.91263, 50.20099
1013.376695, Jena, Germany, DE, 11.5899, 50.92878
1014.398411, Piotrków Trybunalski, Poland, PL, 19.70321, 51.40547
1015.376121, Augsburg, Germany, DE, 10.88333, 48.36667
1016.3333107, Carrara-avenza, Italia, IT, 10.062935, 44.051242
1017.388746, Vercelli, Italy, IT, 8.41533, 45.32306
1018.393400, Utrecht, Nederland, NL, 5.12222, 52.09083
1019.427534, 卡尔佩, 西班牙, ES, 0.0445, 38.6447
1020.1003227, 阿利坎特-Terminal, 西班牙, ES, -0.494943, 38.344463
1021.388262, Modena, Italy, IT, 10.92539, 44.64783
1022.388674, Teramo, Italy, IT, 13.69901, 42.66123
1023.383012, Šibenik, Croatia, HR, 15.90583, 43.72722
1024.380636, Norwich, United Kingdom, GB, 1.29834, 52.62783
1025.378431, Santiago de Compostela, Spain, ES, -8.54569, 42.88052
1026.390609, Кишинёв, Молдова, MD, 28.8575, 47.00556
1027.379046, Rovaniemi, Finland, FI, 25.71667, 66.5
1028.379036, Oulu, Finland, FI, 25.46816, 65.01236
1029.380062, Annan, United Kingdom, GB, -3.25647, 54.98839
1030.460570, Lviv, Ukraine, UA, 24.02324, 49.83826
1031.329618, Koblenz Hbf, Germany, DE, 7.588648, 50.35108
1032.387996, Corigliano Calabro, Italy, IT, 16.5177, 39.595
1033.378645, Logroño, Spagna, ES, -2.45, 42.46667
1034.398373, Nowy Dwor Mazowiecki, Poland, PL, 20.71652, 52.43022
1035.388706, Trento, Italy, IT, 11.12108, 46.06787
1036.331128, Hamburg Hbf, Germany, DE, 10.006908, 53.55273
1037.376371, 뒤스부르크, Germany, DE, 6.76516, 51.43247
1038.379166, Angers, France, FR, -0.55, 47.46667
1039.393311, Maastricht, Netherlands, NL, 5.68889, 50.84833
1040.387768, Belluno, Italia, IT, 12.22139, 46.145
1041.388703, Trecate, Italia, IT, 8.73684, 45.43477
1042.338467, 佛罗伦萨 Santa Maria Novella, 意大利, IT, 11.247806, 43.77681
1043.328438, Malmö centralstation, Suède, SE, 13.00126, 55.60923
1044.314856, Aéroport de Copenhague, Danemark, DK, 12.64853, 55.62864
1045.314280, Московский аэропорт Внуково, Россия, RU, 37.28895, 55.60523
1046.368491, Linz, Austria, AT, 14.28611, 48.30639
1047.378608, Jerez de la Frontera, Spain, ES, -6.13606, 36.68645
1048.406000, Helsingborg, Sverige, SE, 12.69437, 56.04673
1049.405985, Borås, Sverige, SE, 12.9401, 57.72101
1050.415004, Fischamend Dorf, Austria, AT, 16.61287, 48.11884
1051.443994, Vizzola Ticino, Italy, IT, 8.6865, 45.6317
1052.388463, Quinto di Treviso, Italy, IT, 12.16667, 45.64806
1053.314046, Accra, Ghana, GH, -0.1682974, 5.603922
1054.378393, Corunha, Espanha, ES, -8.396, 43.37135
1055.376992, Norderstedt, Germany, DE, 9.98041, 53.6859
1056.378736, Pontevedra, Espagne, ES, -8.64435, 42.431
1057.444384, Torino di Sangro, Italy, IT, 14.54082, 42.18814
1058.380540, Liverpool, United Kingdom, GB, -2.97794, 53.41058
1059.452096, Szczytna, Poland, PL, 16.44743, 50.41343
1060.378495, Cádiz, España, ES, -6.29944, 36.53361
1061.16838817, Stockholm-Arlanda, Sweden, SE, 17.9342942, 59.6493928
1062.315794, Los Angeles, USA, US, -118.4087, 33.94353
1063.387860, Cariati, Italy, IT, 16.95941, 39.4922
1064.464142, Valence, France, FR, 4.9, 44.93333
1065.376714, Kassel, Germany, DE, 9.5, 51.31667
1066.388468, Ragusa, Italy, IT, 14.71719, 36.92824
1067.388751, Viareggio, Italy, IT, 10.2558, 43.87354
1068.16884997, Parpan, Schweiz, CH, 9.5576858, 46.7600519
1069.16330859, Lenzerheide, Schweiz, CH, 9.55905, 46.72215
1070.376314, Chemnitz, Germany, DE, 12.91667, 50.83333
1071.16882439, Bremgarten bei Bern, Switzerland, CH, 7.437317999999999, 46.975595
1072.373150, Лугано, Швейцария, CH, 8.96004, 46.01008
1073.388056, Fiumicino, Italy, IT, 12.22907, 41.76747
1074.378268, Tallin, Estonia, EE, 24.75353, 59.43696
1075.377333, Tübingen, Germany, DE, 9.05222, 48.52266
1076.464063, Schwerin, Mecklenburg, Germany, DE, 11.41316, 53.62937
1077.315111, London Luton Airport, United Kingdom, GB, -0.376292, 51.879379
1078.380631, Northampton, United Kingdom, GB, -0.88333, 52.25
1079.329515, Essen Hbf, Deutschland, DE, 7.014795, 51.45135
1080.391352, Ciudad Cancún, México, MX, -86.84656, 21.17429
1081.313877, Graz Flughafen, Österreich, AT, 15.44412, 46.99632
1082.393229, Enschede, Netherlands, NL, 6.89583, 52.21833
1083.414630, Leogang, Österreich, AT, 12.76109, 47.43906
1084.373236, Sion, Suisse, CH, 7.35942, 46.22908
1085.380378, Glasgow, United Kingdom, GB, -4.25763, 55.86515
1086.380037, Aberdeen, United Kingdom, GB, -2.09814, 57.14369
1087.365758, Avignon TGV, France, FR, 4.786045, 43.921932
1088.338555, Naples Centrale, Italy, IT, 14.273953, 40.851604
1089.3331616, Trento, Italia, IT, 11.118952, 46.072396
1090.406379, 塞拉瓦莱, 圣马力诺, SM, 12.48167, 43.96897
1091.315115, East Midlands Airport, Wielka Brytania, GB, -1.33091, 52.82577
1092.314283, Rzeszow Jasionka Airport, Polska, PL, 22.0674, 50.12857
1093.398347, Mielec, Poland, PL, 21.4239, 50.28709
1094.412797, Brockenhurst, United Kingdom, GB, -1.57303, 50.81936
1095.315216, Ancona Marche Airport, Italy, IT, 13.36338, 43.61579
1096.388143, Ivrea, Italy, IT, 7.87617, 45.46723
1097.398393, Ostrowiec Świętokrzyski, Poland, PL, 21.38525, 50.92936
1098.398771, Leiria, Portugal, PT, -8.80705, 39.74362
1099.380113, Belfast, Reino Unido, GB, -5.93333, 54.58333
1100.415624, St. Gallen, Switzerland, CH, 9.37477, 47.42391
1101.378515, Cartagena, España, ES, -0.98623, 37.60512
1102.388732, Valmontone, Italy, IT, 12.91749, 41.77882
1103.415429, Banite, Bulgaria, BG, 25.01667, 41.61667
1104.369758, Khaskovo, Bulgaria, BG, 25.56944, 41.94028
1105.379632, Menton, France, FR, 7.50435, 43.77649
1106.379835, Saint-Laurent-du-Var, France, FR, 7.17606, 43.67097
1107.446368, Maiori, Italy, IT, 14.6407, 40.64848
1108.380163, Brighton, United Kingdom, GB, -0.13947, 50.82838
1109.379309, Chamonix-Mont-Blanc, France, FR, 6.86933, 45.92375
1110.314033, Международный аэропорт Остенде Брюгге, Бельгия, BE, 2.870796, 51.20001
1111.387724, Arezzo, Italia, IT, 11.87691, 43.46139
1112.315100, Bristol Airport, Verenigd Koninkrijk, GB, -2.711013078689575, 51.386756896972656
1113.460171, Göreme, Turkey, TR, 34.83529, 38.6437
1114.376901, Memmingen, Germany, DE, 10.18527, 47.98372
1115.376497, Garmisch-Partenkirchen, Germany, DE, 11.09576, 47.49209
1116.379168, Angoulême, France, FR, 0.15, 45.65
1117.376228, Bielefeld, Deutschland, DE, 8.53333, 52.03333
1118.383210, Debrecen, Hungary, HU, 21.63333, 47.53333
1119.368586, Wiener Neustadt, Austria, AT, 16.25, 47.8
1120.379779, Rochefort, France, FR, -0.98333, 45.93333
1121.376211, Bensheim, Deutschland, DE, 8.61839, 49.68369
1122.443685, Gagliano del Capo, Italy, IT, 18.36953, 39.84422
1123.376485, Fürth (Bay), Deutschland, DE, 10.988617897033691, 49.4759407043457
1124.329623, Krefeld Hbf, Deutschland, DE, 6.570224, 51.325772
1125.380244, Coventry, Großbritannien, GB, -1.51217, 52.40656
1126.398570, Zielona Góra, Poland, PL, 15.50643, 51.93548
1127.446535, L'Aquila, Italy, IT, 13.39954, 42.35055
1128.376321, Cottbus, Deutschland, DE, 14.32888, 51.75769
1129.379276, Caen, France, FR, -0.35912, 49.18585
1130.398295, Kozienice, Poland, PL, 21.54779, 51.58294
1131.378810, Tarancon, España, ES, -3.00731, 40.00851
1132.328537, Örebro centralstation, Sverige, SE, 15.211618, 59.278501
1133.16816806, Arlanda Airport terminal 5, Sverige, SE, 17.931833, 59.652015
1134.444156, Ventotene, Italy, IT, 13.431681, 40.7961
1135.319091, Fratton, United Kingdom, GB, -1.0758051, 50.7962926
1136.319643, London Waterloo, United Kingdom, GB, -0.1132896, 51.5025124
1137.388423, Poggibonsi, Italy, IT, 11.14562, 43.47244
1138.382982, Ragusa, Croazia, HR, 18.09216, 42.64807
1139.379581, Limoges, France, FR, 1.2578, 45.83153
1140.379149, Aix-en-Provence, France, FR, 5.44973, 43.5283
1141.388274, Monopoli, Italy, IT, 17.2896, 40.95593
1142.398500, Świnoujście, Polska, PL, 14.24712, 53.91053
1143.390589, Marraquexe, Marrocos, MA, -7.99994, 31.63416
1144.388393, Pavía, Italia, IT, 9.16145, 45.18446
1145.388485, Rieti, Italy, IT, 12.85918, 42.40723
1146.376969, Neumünster, Deutschland, DE, 9.98195, 54.07477
1147.388687, Tivoli, Italy, IT, 12.79888, 41.96092
1148.378596, Huesca, Spain, ES, -0.4087, 42.13615
1149.379321, Châteauroux, France, FR, 1.7, 46.81667
1150.378606, Jaca, Spain, ES, -0.54987, 42.56898
1151.315031, Stockholm Arlanda Airport, Sweden, SE, 17.93175, 59.65213
1152.314036, Dusseldorf Airport, Germany, DE, 6.766375, 51.277448
1153.376542, Graben-Neudorf, Germany, DE, 8.49243, 49.16695
1154.379285, Carcassonne, France, FR, 2.35, 43.21667
1155.316039, Kalmar, Sweden, SE, 16.28731346130371, 56.677486419677734
1156.388572, San Severo, Italy, IT, 15.37604, 41.68974
1157.379916, Thonon-les-Bains, France, FR, 6.48333, 46.36667
1158.379295, Castres, France, FR, 2.25, 43.6
1159.408191, Rivne, Ukraine, UA, 26.22743, 50.62308
1160.429391, Puigcerdà, Spain, ES, 1.92819, 42.4316
1161.376248, Bochum, Germany, DE, 7.21648, 51.48165
1162.376689, Ingolstadt, Germany, DE, 11.42372, 48.76508
1163.314742, Cali, Colombia, CO, -76.38699, 3.536028
1164.377021, Offenburg, Germany, DE, 7.94495, 48.47377
1165.388331, Nocera Inferiore, Italy, IT, 14.64014, 40.75221
1166.313870, Munich Airport, Germany, DE, 11.785065, 48.354597
1167.314045, Paris Beauvais Tille Airport, France, FR, 2.115519, 49.45646
1168.380185, Cambridge, United Kingdom, GB, 0.11667, 52.2
1169.388473, Ravenna, Italia, IT, 12.200851440429688, 44.41744613647461
1170.400755, Otopeni, Romania, RO, 26.06667, 44.55
1171.340810, Nijmegen, Nederland, NL, 5.852319, 51.843487
1172.380638, Nuneaton, United Kingdom, GB, -1.46523, 52.52323
1173.387772, Benevento, Italy, IT, 14.78614, 41.12952
1174.412768, Kingston, United Kingdom, GB, -0.2974, 51.41259
1175.379532, La Roche-sur-Yon, France, FR, -1.43333, 46.66667
1176.8442476, Angers Saint-Laud, France, FR, -0.563234, 47.462906
1177.314224, Miami, USA, US, -80.27852, 25.79518
1178.313893, EuroAirport Basel Mulhouse Freiburg, Frankreich, FR, 7.531445503234863, 47.59954833984375
1179.380274, Darlington, United Kingdom, GB, -1.55039, 54.52429
1180.378415, Algeciras, Spain, ES, -5.45051, 36.13326
1181.398408, Pila, Poland, PL, 16.73782, 53.15145
1182.398305, Kudowa-Zdrój, Poland, PL, 16.24397, 50.44297
1183.377049, Passau, Germany, DE, 13.44898, 48.57116
1184.415355, Veliko Tarnovo, Bulgaria, BG, 25.62904, 43.08124
1185.390547, Вентспилс, Латвия, LV, 21.56056, 57.38944
1186.16739496, Lima, Suède, SE, 13.35, 60.93333
1187.314847, Aeroporto de Frankfurt am Main, Alemanha, DE, 8.57155, 50.05009
1188.382996, Nova Gradiska, Croatia, HR, 17.38306, 45.255
1189.373050, Buchs, Switzerland, CH, 9.477806, 47.167595
1190.387946, Cesenatico, Italia, IT, 12.3991, 44.19987
1191.369500, Ostende, Bélgica, BE, 2.91185, 51.22339
1192.6184090, Jerez, España, ES, -6.13243, 36.6936
1193.377599, Elsinor, Dinamarca, DK, 12.6136, 56.03606
1194.390754, Kumanovo, Mazedonien, MK, 21.71444, 42.13222
1195.393245, Groningen, Netherlands, NL, 6.56667, 53.21917
1196.315847, Karlstad, Sweden, SE, 13.34354, 59.44398
1197.399315, Bacău, Romania, RO, 26.9, 46.56667
1198.400323, Iaşi, Romania, RO, 27.6, 47.16667
1199.329486, Darmstadt Hbf, Deutschland, DE, 8.629635, 49.872503
1200.314030, Aéroport de Lille, France, FR, 3.107251, 50.57135
1201.388045, Ferrara, Italy, IT, 11.62071, 44.82678
1202.388482, Riccione, Italy, IT, 12.65689, 43.99942
1203.378718, Oviedo, España, ES, -5.84476, 43.36029
1204.1001687, Vigo Urzáiz, España, ES, -8.713728, 42.234189
1205.414186, Scharnitz, Austria, AT, 11.26455, 47.38899
1206.376741, Koblenz, Germany, DE, 7.57884, 50.35357
1207.379146, Agde, France, FR, 3.47583, 43.31083
1208.389839, Beirut, Lebanon, LB, 35.49442, 33.88894
1209.393410, Venlo, Netherlands, NL, 6.16806, 51.37
1210.380804, Taunton, United Kingdom, GB, -3.10293, 51.01494
1211.319584, Liverpool Lime Street, United Kingdom, GB, -2.97598656063, 53.4077014895
1212.328437, Göteborg centralstation, Sverige, SE, 11.973424, 57.709308
1213.433270, Валансоль, Франция, FR, 5.98323, 43.83799
1214.388011, Crotone, Italy, IT, 17.11781, 39.0851
1215.393329, Nijmegen, Netherlands, NL, 5.85278, 51.8425
1216.421889, Kleve, Niederrhein, Germany, DE, 6.13865, 51.78826
1217.406378, City of San Marino, San Marino, SM, 12.44639, 43.93667
1218.315082, Aeropuerto Florencia Peretola, Italia, IT, 11.19907, 43.80219
1219.377168, Salzgitter, Germany, DE, 10.33144, 52.15256
1220.398226, Gliwice, Poland, PL, 18.67658, 50.29761
1221.436016, Montpon-Menesterol, France, FR, 0.16667, 45.0
1222.388545, San Giovanni Rotondo, Italy, IT, 15.71905, 41.70494
1223.452631, Łódź, Poland, PL, 19.46667, 51.75
1224.379921, Toulon, France, FR, 5.9311119, 43.1251606
1225.378576, Gandía, España, ES, -0.18385499715805054, 38.96677017211914
1226.413459, Stansted, United Kingdom, GB, 0.2, 51.9
1227.445805, Orte, Italy, IT, 12.38537, 42.45933
1228.388453, 普拉托, 意大利, IT, 11.09092, 43.88425
1229.393974, Tromsø, Norway, NO, 18.95508, 69.6489
1230.377151, Rostock, Germany, DE, 12.14049, 54.0887
1231.1002967, Sarriá, España, ES, -7.418822, 42.784049
1232.388514, Russi, Italy, IT, 12.03222, 44.3725
1233.388508, Rovereto, Italy, IT, 11.03868, 45.8896
1234.313873, Memmingen Airport, Germany, DE, 10.240169525146484, 47.99782943725586
1235.329586, Ulm Hbf, Germany, DE, 9.982224, 48.399432
1236.405987, Enköping, Sverige, SE, 17.07768, 59.63607
1237.405978, Ängelholm, Sverige, SE, 12.8666667, 56.25
1238.378499, Calella, Espagne, ES, 2.66781, 41.61802
1239.398275, Kielce, Poland, PL, 20.62752, 50.87033
1240.398185, Busko-Zdrój, Poland, PL, 20.71884, 50.47078
1241.361911, Lyon-Perrache, France, FR, 4.816303, 45.736639
1242.379884, Sens, France, FR, 3.28333, 48.2
1243.368784, Baku, Azerbaijan, AZ, 49.89201, 40.37767
1244.329502, Düren, Germany, DE, 6.482031, 50.809395
1245.361945, Marseille-St-Charles, France, FR, 5.381949, 43.303816
1246.398332, Lubin, Poland, PL, 16.20149, 51.40089
1247.453056, Cieplice Śląskie Zdrój, Poland, PL, 15.68367, 50.86545
1248.390637, Подгорица, Черногория, ME, 19.26361, 42.44111
1249.379932, Troyes, France, FR, 4.08333, 48.3
1250.369470, Mons, Belgium, BE, 3.9527032375335693, 50.453914642333984
1251.448388, Alessandria, Italy, IT, 8.61894, 44.91245
1252.378668, Marbella, Hiszpania, ES, -4.88583, 36.51543
1253.367284, Brussels-Central, Belgium, BE, 4.357062, 50.845496
1254.378483, Blanes, Spain, ES, 2.79036, 41.67419
1255.430566, L'Hospitalet de Llobregat, Spain, ES, 2.10028, 41.35967
1256.472515, Schemmerhofen, Germany, DE, 9.78333, 48.1833
1257.376932, Mörfelden-Walldorf, Germany, DE, 8.58361, 49.99472
